date_accessed,source_name,title,url,reason,body_preview
2026-05-12 21:22,FedScoop,Google Workspace receives FedRAMP High authorization,https://fedscoop.com/google-workspace-receives-fedramp-high-authorization/,"Google Workspace receives FedRAMP High authorization, but this is a security clearance for a cloud service provider and does not impact operational healthcare services.",Google has received the highest level of approval under the Federal Risk and Authorization Management Program for its Google Workspace product. It is the latest product by the technology giant to receive approval under the federal security program in
2026-05-12 21:22,FedScoop,Federal and state leaders laud the benefits of a hybrid cloud approach,https://fedscoop.com/federal-and-state-leaders-laud-the-benefits-of-a-hybrid-cloud-approach/,"This article discusses the benefits of a hybrid cloud approach for government agencies, but does not describe any disruptions or breaches at named healthcare entities.","As government agencies accelerate their modernization efforts, the cost and complexity of moving that data is prompting leaders to explore hybrid cloud computing. One model that organizations are exploring is the ability to bring cloud capabilities o"
2026-05-12 21:22,FedScoop,Government tech contractors that conceal cyber breaches could be forced to pay triple damages,https://fedscoop.com/tech-contractors-that-conceal-cyber-breaches-could-be-forced-to-pay-triple-damages/,"The Department of Justice is launching a new Cyber-Civil Fraud Initiative to pursue contractors working with federal government agencies that fail to report cybersecurity breaches, which could result in fines of up to three times the amount their failure costs the government.","Technology contractors that fail to disclose cybersecurity breaches could face hefty fines of up to three times the amount their failure costs the government, under a prosecution push by the Department of Justice (DOJ) . The DOJ last week announced a"
2026-05-12 21:22,FedScoop,"New health record data standard adoption remains stagnant, ONC finds",https://fedscoop.com/fhir-standard-adoption-stagnant-onc/,"The article reports on the slow adoption of a data exchange standard in the healthcare industry, with only 21.9% of third-party applications using the FHIR standard in 2020, compared to 18.7% in 2019.","The number of third-party applications using the federally mandated data exchange standard to connect to certified electronic health records (EHRs) remained virtually stagnant in 2020, according to a recent Office of the National Coordinator for Heal"
2026-05-12 21:22,FedScoop,VMware earns FedRAMP High authorization in partnership with AWS,https://fedscoop.com/vmware-earns-fedramp-high-authorization-in-partnership-with-aws/,"VMware has received a Federal Risk and Authorization Management Program (FedRAMP) High authorization for its VMware Cloud product, but this is not a confirmed healthcare disruption or breach.",VMware has received a Federal Risk and Authorization Management Program (FedRAMP) High authorization for its VMware Cloud product. VMware partnered with Amazon Web Services and leveraged its AWS GovCloud infrastructure to receive the authority to ope
2026-05-12 21:22,FedScoop,The VA is looking to 5G to enable ‘X-ray vision’ for doctors,https://fedscoop.com/the-va-is-looking-to-5g-to-enable-x-ray-vision-for-doctors/,"The VA is exploring the use of 5G technology to enhance medical imaging and procedures, but no disruption or breach has been reported.","As the Department of Veterans Affairs expands its use of 5G wireless technology in its medical centers across the nation, the enhanced network infrastructure could soon support physicians going into an operation with “X-ray vision.” The VA has put 5G"
2026-05-12 21:23,FedScoop,IT Insights: Interview with AWS’s U.S. government VP Dave Levy on innovation in the public sector,https://fedscoop.com/it-insights-interview-with-awss-u-s-government-vp-dave-levy-on-innovation-in-the-public-sector/,This article is about innovation in the public sector and does not describe a confirmed healthcare disruption or breach at a named entity.,"Public sector organizations — from federal, state and local governments to nonprofits and healthcare businesses — are increasingly reaching out to leaders at Amazon asking, “How does Amazon innovate?” It’s not just because Amazon has established itse"
2026-05-12 21:23,FedScoop,Eight bid protests over CIO-SP4 solicitation yet to be resolved,https://fedscoop.com/eight-bid-protests-over-cio-sp4-solicitation-yet-to-be-resolved/,No confirmed healthcare disruption or breach at a named entity reported in this article.,"Eight bid protests filed with the Government Accountability Office over the National Institutes of Health’s $50 billion CIO-SP4 healthcare IT contract vehicle have yet to be resolved. According to sources, the complaints focus largely on a points-bas"
2026-05-12 21:23,FedScoop,Mina Hsiang appointed USDS administrator,https://fedscoop.com/mina-hsiang-appointed-usds-administrator/,"Mina Hsiang is appointed as the new administrator of the U.S. Digital Service, but this does not impact a named healthcare entity's operations.","The Office of Management and Budget announced Mina Hsiang on Thursday as the new administrator of the U.S. Digital Service . Hsiang takes over for Matt Cutts, who left the White House’s digital tech surge team in April. She’s just the third administr"
2026-05-12 21:23,FedScoop,US Indian Health Service to replace health information system,https://fedscoop.com/ihs-replacing-health-information-system/,"The Indian Health Service is looking for a new electronic health record system due to outdated technology, but no named facility or service has been impacted by this effort.","The Indian Health Service is looking for electronic health record (EHR) vendors to replace the outdated health information system it and many tribal and urban American Indian healthcare organizations use, according to a draft statement of objectives "
2026-05-12 21:23,FedScoop,Cybersecurity in a shrinking world,https://fedscoop.com/cybersecurity-in-a-shrinking-world/,"This article discusses cybersecurity trends and the evolution of cybersecurity threats, but does not describe a confirmed healthcare disruption or breach at a named entity.","On the very first day that former FBI agent Eric O’Neill was assigned to go undercover to investigate the most notorious cyber spy in U.S. history, the target of that investigation looked at O’Neill and said something remarkable. “So, O’Neill, have y"
2026-05-12 21:23,FedScoop,How precise email analysis reduces healthcare ransomware threats,https://fedscoop.com/how-surgical-email-analysis-reduces-health-care-ransomware-threats/,"The article discusses the growing problem of ransomware attacks in the healthcare industry, with many organizations being targeted by cybercriminals. The author, Ryan Witt, emphasizes the importance of robust data protection and security measures to prevent such attacks.","Ryan Witt is an industries solutions and strategy leader at Proofpoint, specializing in healthcare and cybersecurity. He has over 15 years of experience advising healthcare institutions on the value of robust data protection. The healthcare industry "
2026-05-12 21:23,FedScoop,"How automated analytics can improve digital services, security and workflows",https://fedscoop.com/how-automated-analytics-can-improve-digital-services-security-and-workflows/,"This article discusses the benefits of AI-assisted IT operations and security solutions for federal agencies, but does not describe a confirmed healthcare disruption or breach at a named entity.","As leaders at federal civilian, health and defense agencies continue to grapple with the explosion of data coming at them from all directions, the need for more robust platforms, capable of managing and making sense of all that data, has taken on new"
2026-05-12 21:23,FedScoop,Congressional report calls for DOD tech to be built at home,https://fedscoop.com/congressional-report-calls-for-dod-tech-to-be-built-at-home/,"The article discusses a congressional report's recommendation to improve the US Department of Defense's tech supply chains, but does not describe a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.",A congressional task force is urging the Department of Defense to better work with its partners to bring tech supply chains back within the U.S. and its allied nations. The report from the Defense Critical Supply Chain Task Force points to protecting
2026-05-12 21:23,FedScoop,Cyber defense strategies that focus on protecting people,https://fedscoop.com/cyber-defense-strategies-that-focus-on-protecting-people/,"This article discusses cybersecurity threats and strategies, but does not describe a confirmed healthcare disruption or breach at a named entity. The article is focused on general cybersecurity advice and does not mention any specific healthcare entity or incident.","Deborah Watson is the resident CISO at Proofpoint with over 20 years’ experience in security. Cybercrime has become a profitable business model, as evidenced by recent ransomware payments where criminals continue to perfect low-investment, high-retur"
2026-05-12 21:23,FedScoop,Booz Allen civil business chief lays out strategy post-Liberty IT acquisition,https://fedscoop.com/booz-allen-civil-business-chief-lays-out-strategy-post-liberty-acquisition/,"No factual sentence: article discusses acquisition and strategy, but does not mention a named healthcare entity or disruption.","Booz Allen Hamilton ’s head of civil business has said that fulfilling existing contracts with the Department of Veterans Affairs is the consulting company’s “number one” job following its acquisition of technology provider Liberty, but that the deal"
2026-05-12 21:23,FedScoop,Poor coordination hampers HHS cyber threat info sharing with industry,https://fedscoop.com/hhs-cyber-info-sharing/,The Department of Health and Human Services doesn't routinely share cyber threat information with private sector partners due to coordination issues between the two centers responsible for sharing actionable cyber data.,"The Department of Health and Human Services doesn’t routinely share cyber threat information with private sector partners because the two centers responsible haven’t formalized coordination, according to the Government Accountability Office. GAO foun"
2026-05-12 21:23,FedScoop,New-era authentication key widens trusted access to federal resources,https://fedscoop.com/new-era-authentication-key-zero-trust-access-federal-resources/,"This article discusses the need for modernized multifactor authentication strategies in government agencies, but does not describe a confirmed cyberattack or operational disruption at a named healthcare entity.","The recent wave of highly public cyberattacks has cast a spotlight on last month’s White House executive order on cybersecurity, and the need for agencies to modernize their cybersecurity and authentication systems. The executive order’s call for imp"
2026-05-12 21:23,FedScoop,HHS to issue timeline for health care data sharing guidance in coming months,https://fedscoop.com/onc-refocuses-on-tefca/,"The article discusses the Department of Health and Human Services' plan to release a timeline for its long-overdue framework for seamless health data sharing, but does not describe an actual disruption or breach at a named healthcare entity.",The Department of Health and Human Services will publish a timeline in the coming months for the release of its long-overdue framework for the seamless sharing of electronic health information. Dubbed the Trusted Exchange Framework and Common Agreeme
2026-05-12 21:23,FedScoop,Federal health IT provider Halfaker and Associates to be acquired for $250M,https://fedscoop.com/federal-health-it-provider-halfaker-and-associates-to-be-acquired/,"The article reports on the acquisition of Halfaker and Associates by SAIC, but does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The transaction is expected to close by July 30 this year, subject to closing conditions.",Government technology contractor SAIC will pay $250 million to acquire federal health IT provider Halfaker and Associates. Halfaker provides healthcare IT services to government departments including the Department of Defense and the Department of Ve
2026-05-12 21:24,FedScoop,DOD expands rollout of new EHR,https://fedscoop.com/dod-expands-rollout-of-new-ehr/,"The Department of Defense expanded access to its new electronic health record system, adding facilities in 12 new states and bringing 10,000 clinicians on board, but no care stoppage or disruption is reported.","The Military Health System expanded access to the Department of Defense’s new electronic health record system, adding facilities in 12 new states and bringing 10,000 clinicians on to the system, the contractors leading the system’s rollout announced "
2026-05-12 21:24,FedScoop,Sustaining telehealth services with data intelligence,https://fedscoop.com/sustaining-telehealth-services-data-intelligence/,"This article discusses the importance of data intelligence tools and security controls for sustainable telehealth services, but does not describe a confirmed healthcare disruption or breach at a named entity.",The use of electronic telehealth platforms by public and private health care organizations have become essential to delivering care remotely during the pandemic. They’ve also demonstrated a promising way to deliver health care at scale — especially a
2026-05-12 21:24,FedScoop,NIH’s COVID-19 data enclave continues to evolve with the virus,https://fedscoop.com/n3c-data-enclave-pprl/,"NIH's COVID-19 data enclave continues to evolve with the virus, but no confirmed healthcare disruption or breach is reported.",Technology linking patient records across data sources while preserving their privacy is being prototyped by the National Institutes of Health as researchers attempt to understand the evolving COVID-19 virus and its variants. The National Center for 
2026-05-12 21:24,FedScoop,Tackling two challenges every agency faces getting to the cloud,https://fedscoop.com/two-challenges-for-government-getting-cloud-training-experience/,"This article discusses the challenges of federal agencies adopting cloud computing and the importance of training and empowering workforces to take advantage of cloud technology. The author, Dave Levy, leads the U.S. government, nonprofit, and healthcare businesses at Amazon Web Services (AWS).","Dave Levy leads the U.S. government, nonprofit and healthcare businesses at Amazon Web Services (AWS). Prior to joining AWS in 2017, he led Apple’s U.S. government business. He also serves as Chair of the Space and Procurement council for the U.S. Ch"
2026-05-12 21:24,FedScoop,Improve data security and interoperability for public health agencies,https://fedscoop.com/improve-data-access-security-government-public-health-care/,"This article discusses the challenges of implementing patient portal systems in healthcare, but does not describe a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.","The healthcare industry continues to look for better ways to share information to improve the quality of patient care. However, implementing patient portal systems — and the processes behind them — presents several technical challenges when informati"
2026-05-12 21:24,FedScoop,"DOD adds 6,000 new users to electronic health record system",https://fedscoop.com/mhs-ehr-program-california-electronic-health-records/,"The DOD added 6,000 new users to its electronic health record system, MHS GENESIS, bringing the total to 20,000 users at 20 facilities across the Military Health Service.","The Department of Defense continues to onboard more physicians and providers to its modernized electronic health record system, MHS GENESIS . The DOD added 6,000 new users in its latest deployment of the EHR at medical centers in California, lead con"
2026-05-12 21:24,FedScoop,T-Mobile brings 5G to Miami VA medical system,https://fedscoop.com/t-mobile-brings-5g-to-miami-va-medical-system/,"T-Mobile has deployed its Ultra Capacity 5G service in and around the Miami VA Healthcare System, providing in-building coverage with average speeds of 300 Mbps and peaks at 1 Gbps.",The Department of Veterans Affairs has added another 5G hospital to its growing list of medical facilities enabled with the next-generation wireless network. T-Mobile announced it has deployed its Ultra Capacity 5G service “in and around” the Miami V
2026-05-12 21:24,FedScoop,"Pandemic pushed National Cancer Institute to commercial software for telemedicine, CIO says",https://fedscoop.com/pandemic-pushed-national-cancer-institute-commercial-software-telemedicine-cio-says/,"National Cancer Institute uses commercial software for telemedicine due to pandemic, but no care stoppage or confirmed breach reported.","Prior to the COVID-19 pandemic, the National Cancer Institute relied on “expensive and not user-friendly” custom systems for its telemedicine. But as the need to see patients remotely grew over the past year, the institute turned to commercial softwa"
2026-05-12 21:24,FedScoop,"How healthcare agencies can tackle fraud, waste and abuse with RPA",https://statescoop.com/healthcare-agency-reduce-fraud-waste-claims-abuse-with-rpa/,"This article discusses the use of robotic process automation (RPA) tools to help state health agencies process claims and reduce waste, but it does not describe a confirmed healthcare disruption or breach at a named entity.","State and local agencies are still feeling the strain of the COVID-19 pandemic on government health services — particularly as it pertains to processing claims. Though the Coronavirus Aid, Relief, and Economic Security Act — or CARES Act — establishe"
